isotype	IgG2b kappa
description	ヒトポドプラニンに対する、高感度モノクローナル抗体。Thr76を認識。
application	IHC, WB, FACSなど、すべての実験に有用。ADCC/CDC活性あり。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=LpMab-19](article)
contact	kato_tohoku
supplier	[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-LpMab-19,MM_NF-MABT853](Merck)

.	LpMab-21
category	human podoplanin
antigen	human podoplanin
name	LpMab-21
animal	mouse
isotype	IgG2a kappa
description	ヒトポドプラニンに対する、高感度モノクローナル抗体。Thr76を認識。
application	IHC, WB, FACSなど、すべての実験に有用。ADCC/CDC活性あり。
pubmed_id	
reference	[http://www.med-tohoku-antibody.com/file/reference/CAM2016_LpMab21.pdf](article)|[http://www.med-tohoku-antibody.com/link/121.htm](プレスリリース（)|[https://www.abmgood.com/](ABM ）)
contact	kato_tohoku
supplier	[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-LpMab-21,MM_NF-MABT852](Merck)|[https://www.biolegend.com/en-us/products/purified-anti-human-podoplanin-antibody-16309](BioLegend)|[https://soyaku.co.jp/reagent-sales/lpmab/](医化学創薬)

.	LpMab-23
category	human podoplanin
antigen	human podoplanin
name	LpMab-23
animal	mouse
isotype	IgG1 kappa
description	CasMab
application	IHC, WB, FACSなどの実験に有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/full/10.1089/mab.2017.0001](article)
contact	kato_tohoku
supplier	

.	HMab-1
category	IDH
antigen	ヒトIDH1-R132H
name	HMab-1
animal	mouse
isotype	IgG1 kappa
description	IDH1-R132Hを特異的に認識。
application	IHC, WBなどの実験に有用。（<a href="http://plaza.umin.ac.jp/sawamura/braintumors/2016who/" target="_blank">WHO2016</a>で、R132Hに対するIHCが必須に。）
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/22396072](article)
contact	kato_tohoku
supplier	[https://www.merckmillipore.com/JP/ja/product/Anti-Isocitrate-Dehydrogenase-1-%28IDH1%29-R132H-Antibody%2C-clone-HMab-1,MM_NF-MABC171?ReferrerURL=https%3A%2F%2Fwww.google.co.jp%2F&bd=1](Merck)|[http://ruo.mbl.co.jp/bio/dtl/A/?pcd=D299-3](MBL)|[http://www.sigmaaldrich.com/catalog/product/sigma/sab4200548?lang=ja&region=JP](Sigma)|[http://www.ibl-japan.co.jp/search/product/detail/id=3582](IBL)|[https://www.bdbiosciences.com/us/home](BD)

.	HMab-2
category	IDH
antigen	ヒトIDH1-R132H
name	HMab-2
animal	mouse
isotype	IgG1 kappa
description	IDH1-R132Hを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=HMab-2+IDH](article)
contact	kato_tohoku
supplier	

.	SMab-1
category	IDH
antigen	ヒトIDH1-R132S
name	SMab-1
animal	mouse
isotype	IgG1 kappa
description	IDH1-R132Sを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=SMab-1](article)
contact	kato_tohoku
supplier	[https://www.merckmillipore.com/JP/ja/product/Anti-Isocitrate-Dehydrogenase-1-%28IDH1%29-R132S-Antibody%2C-clone-SMab-1,MM_NF-MABC187](Merck)|[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D300-3](MBL)|[http://www.ibl-japan.co.jp/search/product/detail/id=3583](IBL)|[http://www.sigmaaldrich.com/catalog/product/sigma/sab4200547?lang=ja&region=JP](Sigma)

.	GMab-r1
category	IDH
antigen	ヒトIDH1-R132G
name	GMab-r1
animal	rat
isotype	IgG2a kappa
description	IDH1-R132Gを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=GMab-r1](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D331-3](MBL)

.	KMab-1
category	IDH
antigen	ヒトIDH2-R172K
name	KMab-1
animal	rat
isotype	IgG2b kappa
description	IDH2-R172Kを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=KMab-1](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D328-3](MBL)

.	MMab-1
category	IDH
antigen	ヒトIDH2-R172M
name	MMab-1
animal	rat
isotype	IgG2b kappa
description	IDH2-R172Mを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=MMab-1+IDH2](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D337-3](MBL)

.	WMab-1
category	IDH
antigen	ヒトIDH2-R172W
name	WMab-1
animal	rat
isotype	IgG2b kappa
description	IDH2-R172Wを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=WMab-1+IDH2](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D338-3](MBL)

.	RMab-3
category	IDH
antigen	ヒトIDH1
name	RMab-3
animal	mouse
isotype	IgG1 kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/25324168](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D309-3](MBL)|[https://www.bdbiosciences.com/us/home](BD)

.	RcMab-1
category	IDH
antigen	ヒトIDH1
name	RcMab-1
animal	rat
isotype	IgG2a kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/25324168](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/index.html?pcd=D336-3](MBL)|[https://www.cellsignal.com/](CST)

.	RMab-22
category	IDH
antigen	ヒトIDH2
name	RMab-22
animal	mouse
isotype	IgG2b kappa
description	IDH1を特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/25324168](article)
contact	kato_tohoku
